"VAR2","VAR3","SPCD","STATE","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Merch Stem Wood Weight","ST_WD_DW_MER","653","NC",3,7.13333333333333,6.6,7.7,36.8111774198712,27.2800986797643,4.64040504646544,9.37006563098756,29.5214187964202,21.9267215734326,5.33750026330403,30.4123091475599,0.583816336814421
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","653","NC",3,7.13333333333333,6.6,7.7,41.4880393306706,25.8538190394093,7.5338498605796,9.93956765697904,34.3263762842112,21.7596260783103,6.04996866376635,34.7025046942907,0.555103269100721
"Stump Wood+Bark Weight","SP_WDBK_DW","653","NC",3,7.13333333333333,6.6,7.7,2.44809228238326,14.0134902130049,1.1791342803633,7.88017303468906,2.12287581964761,12.8341968629532,0.382273256477825,2.32073153693059,-0.087214499404221
"Branches","BRT_WDBK_DW_TOT","653","NC",3,7.13333333333333,6.6,7.7,25.5216989881787,72.8248291255739,-2.41066059435119,27.4350951573581,18.8213694587414,61.0833202811181,3.63253811388129,20.977353598503,-0.0511681722792461
"Total Stem Bark Weight","ST_BK_DW_TOT","653","NC",3,7.13333333333333,6.6,7.7,6.16965688360789,19.9980896698112,-0.533843903890703,-1.2906607268258,4.91418589430166,15.7091662910488,0.855376893064592,5.06571153488708,-3.48998005716059
"Total Stem Wood Weight","ST_WD_DW_TOT","653","NC",3,7.13333333333333,6.6,7.7,28.5176531905931,12.7008812609905,-5.12273651131305,-1.39533237030964,19.9935038625086,9.26430618915969,4.07820412820169,23.8414231614565,0.603991861568017
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","653","NC",3,7.13333333333333,6.6,7.7,32.4071683424683,12.3651959902143,-5.65658041520375,-1.67090055167679,21.8776240621229,8.49607547569438,4.59053474258585,27.0582077870108,0.534567821947754
"Merch Stem Bark Volume","ST_BK_CV_MER","694","NC",72,9.59722222222222,5,17.6,1.015216535826,34.398328877891,0.200021926214734,10.28752907183,0.69384944183162,26.7104274745952,0.0828525155076816,1.02779307220233,0.788763750029815
"Merch Stem Wood Volume","ST_WD_CV_MER","694","NC",72,9.59722222222222,5,17.6,2.24322660190455,16.2044662335823,0.0685207451725517,4.04857779009865,1.35050601112381,12.3336675661787,0.176857446242846,2.22864776942992,0.961426031797035
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","694","NC",72,9.59722222222222,5,17.6,2.75888547817607,16.3607947103584,0.268542671387286,3.79782552672906,1.56024920917101,11.6821419091656,0.211981114708144,2.75278943573016,0.958074807085051
"Top and Branches","BRT_WDBK_DW_MER","694","NC",10,7.84,5.4,14.9,106.935950162589,18.882374526501,-55.4169631771254,-31.8667131272768,55.4169631771254,31.8667131272768,8.61839805775534,115.59761027475,0.411913396122226
"Merch Stem Bark Weight","ST_BK_DW_MER","694","NC",10,7.84,5.4,14.9,12.8495820932927,33.0272785743197,-2.41509777554948,-17.2092138431726,9.50894776367082,29.8413774445987,1.53991584879832,12.4271187827471,0.868607255817115
"Merch Stem Wood Weight","ST_WD_DW_MER","694","NC",10,7.84,5.4,14.9,52.7348522928109,21.5901712429407,-4.94974551215238,-6.91984171291612,36.7104729586927,18.6246022423395,5.41701116390121,50.2729366791437,0.968462632674172
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","694","NC",10,7.84,5.4,14.9,64.4432436473176,22.633352776318,-7.36484328770185,-8.4433449484311,44.8650460443977,19.8509457698174,6.84825663077024,61.5782380655795,0.962123941153778
"Sawlog Bark Volume","ST_BK_CV_SAW","694","NC",22,13.5363636363636,11.6,17.6,1.48086664644414,76.7220288003316,0.67960978336515,31.236787571364,1.07850621749362,37.1424589783082,0.109213505090718,1.59848528562296,0.409486202604939
"Sawlog Wood Volume","ST_WD_CV_SAW","694","NC",22,13.5363636363636,11.6,17.6,5.2502717753988,40.6739098885955,-1.7182007757364,-1.24212723004697,4.17576986101083,24.7342581872094,0.392820260401591,5.40967623780355,0.712050055749411
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","694","NC",22,13.5363636363636,11.6,17.6,6.41321680597654,43.7925364092899,-1.03859099237125,3.10958701900726,4.5987291167805,24.0782770684297,0.452931154265751,6.35126012298927,0.718307582841411
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","721","NC",1,1.2,1.2,1.2,NA,NA,-1.07531758640008,-31.6269878352966,1.07531758640008,31.6269878352966,Inf,1.07531758640008,-Inf
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","721","NC",1,1.2,1.2,1.2,NA,NA,-0.738439969417882,-26.3728560506387,0.738439969417882,26.3728560506387,Inf,0.738439969417882,-Inf
"Foliage","FOL_DW","721","NC",1,1.2,1.2,1.2,NA,NA,-0.336877616982202,-56.1462694970337,0.336877616982202,56.1462694970337,Inf,0.336877616982202,-Inf
"Stump Wood+Bark Weight","SP_WDBK_DW","721","NC",1,1.2,1.2,1.2,NA,NA,-0.0137532190217926,-3.12573159586194,0.0137532190217926,3.12573159586194,Inf,0.0137532190217926,-Inf
"Branches","BRT_WDBK_DW_TOT","721","NC",1,1.2,1.2,1.2,NA,NA,-0.471175489896197,-58.8969362370247,0.471175489896197,58.8969362370247,Inf,0.471175489896197,-Inf
"Total Stem Bark Weight","ST_BK_DW_TOT","721","NC",1,1.2,1.2,1.2,NA,NA,0.0324353512604012,9.8288943213337,0.0324353512604012,9.8288943213337,Inf,0.0324353512604012,-Inf
"Total Stem Wood Weight","ST_WD_DW_TOT","721","NC",1,1.2,1.2,1.2,NA,NA,-0.299699830782087,-17.946097651622,0.299699830782087,17.946097651622,Inf,0.299699830782087,-Inf
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","721","NC",1,1.2,1.2,1.2,NA,NA,-0.267264479521686,-13.3632239760843,0.267264479521686,13.3632239760843,Inf,0.267264479521686,-Inf
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","822","FL",2,3.25,3,3.5,13.1580183249496,9.53024627609844,-18.6193643308776,-33.3234917976843,18.6193643308776,33.3234917976843,8.56108828964249,20.814597070465,-0.442576625845233
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","822","FL",2,3.25,3,3.5,12.8733681469971,11.846690611947,-15.8337319165914,-30.3445188797042,15.8337319165914,30.3445188797042,7.46965461844767,18.2638678852685,-0.170686551467789
"Foliage","FOL_DW","822","FL",2,3.25,3,3.5,0.28465017795254,1.68187071167032,-2.78563241428619,-57.5460637962896,2.78563241428619,57.5460637962896,1.2125985609742,2.79289470074082,-37.5198064663019
"Stump Wood+Bark Weight","SP_WDBK_DW","822","FL",2,3.25,3,3.5,0.859223113033464,17.6383417063766,-0.671012595847684,-15.0833065055758,0.671012595847684,15.0833065055758,0.365918912454887,0.905201680716351,0.328932591247758
"Branches","BRT_WDBK_DW_TOT","822","FL",2,3.25,3,3.5,2.5481152554755,5.38217527145378,-5.82976625002168,-42.1674552379801,5.82976625002168,42.1674552379801,2.56067788113502,6.10185383367099,-3.00243162671168
"Total Stem Bark Weight","ST_BK_DW_TOT","822","FL",2,3.25,3,3.5,0.841440267140036,22.8137047013984,-0.132867251087287,2.57762157496769,0.59498811885814,16.1317252983462,0.258795715008744,0.609642984043809,0.823227316055249
"Total Stem Wood Weight","ST_WD_DW_TOT","822","FL",2,3.25,3,3.5,9.48381262438153,14.9606555448554,-9.8710984154824,-28.4906666533148,9.8710984154824,28.4906666533148,4.85241172964903,11.9335633771028,0.0708218289744494
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","822","FL",2,3.25,3,3.5,10.3252528915216,16.1095700667961,-10.0039656665697,-24.8117886667615,10.0039656665697,24.8117886667615,5.02571088799319,12.3848598173271,0.198067471006304
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","400","VA",1,5.2,5.2,5.2,NA,NA,-29.9721218860558,-18.8160725005058,29.9721218860558,18.8160725005058,Inf,29.9721218860558,-Inf
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","400","VA",16,9.2625,4.3,14.7,220.994973763386,16.8305994891288,-20.110897307629,2.53171101600058,111.097221137705,12.7229286135404,16.4637895830898,214.920457303173,0.923456069192599
"Foliage","FOL_DW","400","VA",1,5.2,5.2,5.2,NA,NA,3.37240576201946,259.415827847651,3.37240576201946,259.415827847651,Inf,3.37240576201946,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","400","VA",456,10.4644736842105,5,29.7,1.77156446858033,51.6437095845551,0.164292465787675,16.1984422612124,0.93447974576684,31.5254896062956,0.103809772644963,1.77723103037562,0.857258866877107
"Merch Stem Wood Volume","ST_WD_CV_MER","400","VA",456,10.4644736842105,5,29.7,3.41752176622163,18.9542879840903,0.108155968696664,2.63519664317326,1.87114067892763,14.0345088363063,0.207743604709487,3.41548530903025,0.973291799743193
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","400","VA",517,10.7669245647969,5,29.7,4.50498482793901,16.8767416085554,-0.15387719368059,2.12342052260877,2.4843489030027,12.6819786769799,0.261546287041833,4.50325564315429,0.973821016926408
"Stump Bark Volume","SP_BK_CV","400","VA",534,9.32265917602996,1,29.7,0.113835002996066,63.5556010390312,0.00751282486042687,12.7864084053507,0.0535664343142244,32.5122406484404,0.00658010959540413,0.113976242099061,0.747845545610924
"Stump Wood Volume","SP_WD_CV","400","VA",534,9.32265917602996,1,29.7,0.309933788794073,19.5265444552603,-0.0782126669103354,-8.82223570485209,0.160090945832107,17.3137578302974,0.0203845862283853,0.319368578637417,0.903791818454739
"Stump Wood+Bark Volume","SP_WDBK_CV","400","VA",596,9.69446308724832,1,29.7,0.396786584060942,20.3085002366392,-0.0459567172386004,-5.00513785709126,0.194401186556735,16.355719457294,0.0236736313689549,0.399108322086464,0.897834140641713
"Total Stem Bark Volume","ST_BK_CV_TOT","400","VA",534,9.32265917602996,1,29.7,1.74153777805067,54.3214792332749,0.145120766518282,13.8695347943352,0.85732151881598,28.8169691594785,0.102781607288724,1.7459479317631,0.866153037125976
"Total Stem Wood Volume","ST_WD_CV_TOT","400","VA",534,9.32265917602996,1,29.7,3.18154214435073,15.3323368311956,0.0543685165107616,0.253735330637987,1.62052390318373,11.7464024594057,0.191981829017774,3.17902672238685,0.977405400521831
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","400","VA",596,9.69446308724832,1,29.7,4.2346440788176,13.3000050178664,-0.147518891383449,0.186785887229287,2.11885022132909,10.1831001144973,0.241014397659578,4.23366090943915,0.97746733154289
"Top and Branches","BRT_WDBK_DW_MER","400","VA",14,9.94285714285714,5.2,14.7,84.8147433680075,44.7783774297315,44.9143900220781,30.1145864132904,63.6226140810713,38.0028997733191,7.91219437402104,93.2578081902634,0.739815083242283
"Merch Stem Bark Weight","ST_BK_DW_MER","400","VA",14,9.94285714285714,5.2,14.7,30.9071657192728,53.6404726731731,32.4355422478376,50.9262424775273,34.1037277537502,57.248714231055,3.86782611321835,44.0350422302992,0.151878070702505
"Merch Stem Wood Weight","ST_WD_DW_MER","400","VA",14,9.94285714285714,5.2,14.7,238.26850196955,17.842078902011,-88.7710861748121,-4.95139606919412,114.128631267372,13.42068524927,17.8079701133942,246.164681778241,0.775328812013836
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","400","VA",14,9.94285714285714,5.2,14.7,234.61518055837,18.9039026864693,-56.3355439269745,-0.263120878591457,116.671663878651,14.7712283748659,17.0513540610435,232.994081387635,0.828375673410932
"Stump Wood+Bark Weight","SP_WDBK_DW","400","VA",16,9.2625,4.3,14.7,17.7743478358672,17.7207416783433,-9.27942223587673,-11.3247291492327,9.95809711572389,17.0797388773137,1.4331267511536,19.5522288489109,0.714924503383422
"Branches","BRT_WDBK_DW_TOT","400","VA",16,9.2625,4.3,14.7,85.842559187844,755.652319689612,43.5962315116918,217.893340161515,58.2940016487889,229.354821001737,7.77498417603568,93.8563653112809,0.727396176387013
"Total Stem Bark Weight","ST_BK_DW_TOT","400","VA",16,9.2625,4.3,14.7,32.7119228542638,50.6299198668237,29.9892535334025,46.1802736188324,32.4973411862098,52.384039172017,3.90697536124416,43.6181826279196,0.295529593943727
"Total Stem Wood Weight","ST_WD_DW_TOT","400","VA",16,9.2625,4.3,14.7,250.031410334332,19.4379310039315,-93.6963823527234,-4.70775923807916,115.771477842281,14.8926218836926,18.7893295679184,259.590998659722,0.789045868259454
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","400","VA",16,9.2625,4.3,14.7,245.595490335815,20.1540591163034,-63.7071288193209,-0.337155637039695,117.322619294801,15.8113812051633,18.0360359173534,246.182699597495,0.838404366472874
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","491","VA",3,1.4,1,2.1,0.664974323224661,14.2138799136044,-0.698699051759188,-12.1052491020066,0.698699051759188,12.1052491020066,0.932560941574471,0.884858330635241,0.961272810675958
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","491","VA",3,1.4,1,2.1,0.619405795136098,13.3028837687744,-0.718738253245402,-11.4966830731289,0.718738253245402,11.4966830731289,0.821465579515093,0.878840354886506,0.95904268153283
"Foliage","FOL_DW","491","VA",3,1.4,1,2.1,0.328206480638989,55.1639290360194,0.0200392014862143,-7.22401933470345,0.238785756929215,44.1990133940505,0.212070432486186,0.2687276791695,-1.70804620819347
"Stump Bark Volume","SP_BK_CV","491","VA",137,2.51897810218978,1,8.9,0.0125247489473016,41.8333913295981,0.00151940122679664,18.7791899613538,0.0055442596945794,29.5934593467728,0.00212089295889864,0.0125711131022627,0.836644884017119
"Stump Wood Volume","SP_WD_CV","491","VA",137,2.51897810218978,1,8.9,0.0243083367200725,21.6457718475248,-0.000413416170832117,2.56162282540858,0.0112895910993945,15.8144197763959,0.00470762415749134,0.0242229858425466,0.957965541435722
"Stump Wood+Bark Volume","SP_WDBK_CV","491","VA",137,2.51897810218978,1,8.9,0.0265972702100435,22.2413775982622,0.00110598505596453,4.63896328890383,0.0131272001077203,16.4659845095652,0.0055451905762932,0.0265230913360051,0.967114663727636
"Total Stem Bark Volume","ST_BK_CV_TOT","491","VA",137,2.51897810218978,1,8.9,0.127278906001963,22.8003870514571,-0.00190749185414374,10.4017201914603,0.0490306479514658,19.1671310148647,0.0193159566509939,0.126827878826479,0.830750294513211
"Total Stem Wood Volume","ST_WD_CV_TOT","491","VA",137,2.51897810218978,1,8.9,0.15396080786391,11.4737315197685,0.000325672916911929,-0.141418755081323,0.0589619469225116,8.9162788577753,0.0256723420082522,0.153398223690763,0.979720456257095
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","491","VA",137,2.51897810218978,1,8.9,0.184594268638851,10.7218164254892,-0.00158181893723182,1.11248323754524,0.0717532637147263,8.47872785654935,0.0311460092126885,0.183926135218606,0.981623603926249
"Stump Wood+Bark Weight","SP_WDBK_DW","491","VA",3,1.4,1,2.1,0.0903914354387495,6.63678270896905,-0.0507576832079968,-2.53468669952968,0.0615146708748816,5.4419806635526,0.0538102287312225,0.0895735273677168,0.978911643231746
"Branches","BRT_WDBK_DW_TOT","491","VA",3,1.4,1,2.1,0.895961787662529,54.1192688073461,0.107652597001594,10.2031602840881,0.63922417820144,43.4263841090784,0.618665189483095,0.73942822388348,-0.673737035537176
"Total Stem Bark Weight","ST_BK_DW_TOT","491","VA",3,1.4,1,2.1,0.058815390569449,7.45318498673126,-0.128314983411259,-23.0928663011423,0.128314983411259,23.0928663011423,0.113748922114737,0.137006940504449,0.895730085349027
"Total Stem Wood Weight","ST_WD_DW_TOT","491","VA",3,1.4,1,2.1,0.93773664599004,7.46176636056495,-0.698075866835738,-10.8602367134388,0.698075866835738,10.8602367134388,0.621217083305729,1.03611932743301,0.912873534910302
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","491","VA",3,1.4,1,2.1,0.99329684507781,5.80175965265077,-0.826390850246997,-12.6419407478737,0.826390850246997,12.6419407478737,0.711075800274663,1.15787776513743,0.913387234687543
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","621","VA",9,8.07777777777778,2,16.1,172.168244473035,27.3497258628576,-0.205277759521426,-2.52049430937487,90.966984361403,21.1745402232958,12.7198809728126,162.32190736313,0.932002109692688
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","621","VA",24,9.57916666666667,2,16.1,133.787207724324,18.9214577270809,-5.09612011322103,-2.89016919691996,74.5517240804218,13.1975559143784,9.60743110311395,131.069428235326,0.944706615342445
"Foliage","FOL_DW","621","VA",31,5.70322580645161,1.8,16.1,2.6651044917937,54.8837366179764,0.0330537991012131,24.7997078201454,1.70979135988898,41.8537430948173,0.340568588455713,2.62197492500531,0.862345838257797
"Top and Branches","BRT_WDBK_DW_MER","621","VA",21,10.4619047619048,5.1,16.1,54.9231724787833,53.1433552828601,42.4252460650368,53.9615856248529,44.0558714379805,55.406909594815,5.12114591558378,68.3579615594893,0.126549971637667
"Merch Stem Bark Weight","ST_BK_DW_MER","621","VA",38,14.7947368421053,5.1,26.6,99.2746617807926,38.1752757220452,46.5577657289834,21.130635351597,60.1642341068158,28.6281504753815,4.82482491245621,108.460729534048,0.435665914844935
"Merch Stem Wood Weight","ST_WD_DW_MER","621","VA",38,14.7947368421053,5.1,26.6,205.999901763014,18.5554852667822,-69.9699168837493,-3.97036455432385,143.921348924893,12.9366516529175,12.5031188451246,214.976773206038,0.976470743407358
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","621","VA",38,14.7947368421053,5.1,26.6,247.887071700815,18.8803137970923,-23.412151154766,-1.44850369410039,161.649850567293,12.336299577686,13.8207201217969,245.721542600955,0.974252422533721
"Stump Wood+Bark Weight","SP_WDBK_DW","621","VA",41,13.9609756097561,2,26.6,8.86816154558211,12.7490357978434,-8.94792943067885,-17.178048303223,9.2083878598582,18.0811704151902,0.736026927200216,12.5216443369017,0.924202498362982
"Branches","BRT_WDBK_DW_TOT","621","VA",26,10.1653846153846,2,19,60.703524492231,106.02866338468,42.1808640515764,81.8188290107683,44.523438753273,92.8422102326456,5.16210311883636,72.9548872038396,0.850231675242987
"Total Stem Bark Weight","ST_BK_DW_TOT","621","VA",41,13.9609756097561,2,26.6,98.3038603583474,36.5231134284237,42.7312307382569,16.5969828695209,56.732616736363,26.9121349873064,4.72960282221559,106.084439417874,0.514567055381211
"Total Stem Wood Weight","ST_WD_DW_TOT","621","VA",41,13.9609756097561,2,26.6,206.494979030498,16.0104648390279,-82.4777492682522,-8.52188747015394,145.417391583517,13.6445503325582,12.896912386393,220.006252610197,0.977149430358818
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","621","VA",41,13.9609756097561,2,26.6,242.502244029727,16.0021480082779,-39.7465185299953,-5.87936111296475,157.379972777252,12.5363569381551,13.967210562047,242.801974392442,0.976782366308814
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","812","VA",1,11,11,11,NA,NA,124.246693808002,12.9853780029684,124.246693808002,12.9853780029684,Inf,124.246693808002,-Inf
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","812","VA",1,11,11,11,NA,NA,111.66756700613,11.8051808827522,111.66756700613,11.8051808827522,Inf,111.66756700613,-Inf
"Foliage","FOL_DW","812","VA",1,11,11,11,NA,NA,12.5791268018721,115.404833044699,12.5791268018721,115.404833044699,Inf,12.5791268018721,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","812","VA",181,11.7342541436464,5,36.1,1.88431479955363,31.5667058690843,-0.0111954499380348,5.5533200833519,0.956250985705701,23.777454427031,0.0947652699673005,1.87913565072583,0.853734321655016
"Merch Stem Wood Volume","ST_WD_CV_MER","812","VA",181,11.7342541436464,5,36.1,4.31310315959357,13.3556117022096,-0.180933333446217,-0.600500255288044,2.02495933955259,10.171753371017,0.201677385792012,4.30497590128829,0.971809826974944
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","812","VA",188,11.761170212766,5,36.1,5.25153632014252,12.5412676418026,-0.182704813758015,-0.821453947396731,2.34035598019827,9.66266817758031,0.230770048853483,5.24073658091343,0.968972522726605
"Sawlog Bark Volume","ST_BK_CV_SAW","812","VA",85,15.8741176470588,11,36.1,2.65922877545155,31.4267997680655,-0.276038041518138,3.01210169705869,1.62429596611801,25.3047337121579,0.123829612203388,2.65791282592179,0.784008473180831
"Sawlog Wood Volume","ST_WD_CV_SAW","812","VA",85,15.8741176470588,11,36.1,6.36682858716281,16.2611762914924,-1.22029879022049,-3.6164805894028,3.9981432624591,13.6276130408221,0.304469364621231,6.44583084808312,0.95675992883111
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","812","VA",92,15.6141304347826,11,36.1,7.74573621463742,16.5229852901044,-1.44710797401448,-3.80589302903645,4.7783730835896,13.8284720748393,0.360491028025756,7.83826612790532,0.951329848573899
"Stump Bark Volume","SP_BK_CV","812","VA",204,10.7382352941176,1,36.1,0.101557799200731,42.6371856603489,0.0143278795074185,6.34941146559751,0.0628860235887836,29.5242448650022,0.00652271419542232,0.102316743262954,0.831246740883118
"Stump Wood Volume","SP_WD_CV","812","VA",204,10.7382352941176,1,36.1,0.449989823518337,18.224779484469,-0.103065388885175,-7.01841677500373,0.223186508627912,16.0832522881077,0.0240554189527863,0.460565645150643,0.910596007348622
"Stump Wood+Bark Volume","SP_WDBK_CV","812","VA",211,10.7952606635071,1,36.1,0.492609745699527,18.181314850199,-0.0877790294875374,-5.89728998896294,0.242466595201511,15.5150705284377,0.0263361152761552,0.49921884130276,0.91814166565331
"Total Stem Bark Volume","ST_BK_CV_TOT","812","VA",204,10.7382352941176,1,36.1,1.83294732709898,31.4684515679478,-0.00076141168578538,1.28804156610681,0.902450602971292,23.7792434191821,0.0951469011383666,1.8284494486036,0.869444902984319
"Total Stem Wood Volume","ST_WD_CV_TOT","812","VA",204,10.7382352941176,1,36.1,3.78129459341991,11.1530421434268,-0.218102408066487,-1.15416773533145,1.77098675724178,8.83861518572925,0.182936056789943,3.778315537622,0.979525008861302
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","812","VA",211,10.7952606635071,1,36.1,4.64061002651754,10.3485113120959,-0.210990197070452,-1.92770793610595,2.03158384113292,8.22626688079787,0.207471272346842,4.6344056178923,0.977214033405778
"Top and Branches","BRT_WDBK_DW_MER","812","VA",1,11,11,11,NA,NA,-7.77942255010402,-3.53449457069696,7.77942255010402,3.53449457069696,Inf,7.77942255010402,-Inf
"Merch Stem Bark Weight","ST_BK_DW_MER","812","VA",1,11,11,11,NA,NA,-3.64443517029969,-2.24576976232418,3.64443517029969,2.24576976232418,Inf,3.64443517029969,-Inf
"Merch Stem Wood Weight","ST_WD_DW_MER","812","VA",1,11,11,11,NA,NA,112.45330185968,21.4009252578085,112.45330185968,21.4009252578085,Inf,112.45330185968,-Inf
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","812","VA",1,11,11,11,NA,NA,108.808866689381,15.821221201236,108.808866689381,15.821221201236,Inf,108.808866689381,-Inf
"Stump Wood+Bark Weight","SP_WDBK_DW","812","VA",1,11,11,11,NA,NA,10.5381228668531,27.6011599446126,10.5381228668531,27.6011599446126,Inf,10.5381228668531,-Inf
"Branches","BRT_WDBK_DW_TOT","812","VA",1,11,11,11,NA,NA,-6.99936413907471,-3.61350755760181,6.99936413907471,3.61350755760181,Inf,6.99936413907471,-Inf
"Total Stem Bark Weight","ST_BK_DW_TOT","812","VA",1,11,11,11,NA,NA,-5.41974290790412,-3.03015929101203,5.41974290790412,3.03015929101203,Inf,5.41974290790412,-Inf
"Total Stem Wood Weight","ST_WD_DW_TOT","812","VA",1,11,11,11,NA,NA,124.086674053109,21.6420179386613,124.086674053109,21.6420179386613,Inf,124.086674053109,-Inf
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","812","VA",1,11,11,11,NA,NA,118.666931145205,15.7755618230311,118.666931145205,15.7755618230311,Inf,118.666931145205,-Inf
"Foliage","FOL_DW","827","VA",18,10.2444444444444,7,14.2,13.9698280009575,117.955939570836,-0.553366757130642,53.3486841937313,9.50047114890987,71.8235982634891,1.16334005606126,13.5875054333422,0.573021333851387
"Merch Stem Bark Volume","ST_BK_CV_MER","827","VA",43,10.146511627907,5,19.7,0.738002178271893,27.1094977875281,-0.307835457714083,-6.56169576452028,0.472320934091488,19.0346724807624,0.0657241511740565,0.791671440595563,0.84467947444757
"Merch Stem Wood Volume","ST_WD_CV_MER","827","VA",43,10.146511627907,5,19.7,2.65111880653576,16.5585265155242,-0.64789555816482,-0.515241572256234,1.71461432940519,11.7792640202056,0.202758530011577,2.69902717634498,0.958915310008557
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","827","VA",43,10.146511627907,5,19.7,2.80328782350294,14.1254733921492,-0.955731015878903,-2.78409867986556,1.77672489243984,10.1642285973758,0.214047706822634,2.93071499495628,0.962710434696169
"Stump Bark Volume","SP_BK_CV","827","VA",44,9.96136363636364,2,19.7,0.0627852787759322,36.4051633754516,-0.0121797560347239,3.06270424252391,0.0426741734207692,26.0299189832961,0.00602711371155566,0.0632514583092129,0.661135858367729
"Stump Wood Volume","SP_WD_CV","827","VA",44,9.96136363636364,2,19.7,0.365847421008328,26.5127361524834,-0.117327702065985,-2.74460823397357,0.232572932643972,18.8404411686306,0.033084853162834,0.380221262445388,0.789115036235798
"Stump Wood+Bark Volume","SP_WDBK_CV","827","VA",44,9.96136363636364,2,19.7,0.401023434046474,26.1827840313166,-0.129507458100709,-2.95870254727817,0.252986238719121,17.9462702130494,0.0370886237818559,0.417057527237045,0.796154320054728
"Total Stem Bark Volume","ST_BK_CV_TOT","827","VA",44,9.96136363636364,2,19.7,0.782940407562559,25.351154603638,-0.348650560042223,-6.68159376391075,0.513367397042819,18.1789095223958,0.0719278129242311,0.848894089254486,0.840398707343925
"Total Stem Wood Volume","ST_WD_CV_TOT","827","VA",44,9.96136363636364,2,19.7,2.68608131734883,14.2521060462875,-0.6745002308158,0.149499555470013,1.70660008860619,9.81067223352803,0.207454627864701,2.73970899651999,0.962161707361968
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","827","VA",44,9.96136363636364,2,19.7,2.79344272107542,11.4144196817093,-1.02315079085802,-2.19127790422276,1.77471078840566,8.2568006601427,0.216907563933192,2.94496375939126,0.966305322440716
"Branches","BRT_WDBK_DW_TOT","827","VA",18,10.2444444444444,7,14.2,153.187256315981,142.007993669335,-34.2746273695523,54.8297382839884,98.5814752017576,76.5248114142608,12.7292132518528,152.765834771773,0.604288254271763
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","827","VA",26,7.54230769230769,1.2,14.2,207.755678624385,23.3443456287257,-35.4090766584852,-0.2229556637635,128.247134768231,17.636371580176,18.4260314509034,206.775558412045,0.935481120657194
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","827","VA",17,10.3823529411765,7,14.2,251.826596402979,23.9912571019702,-50.0822229835457,5.21380161586912,190.321992608934,18.0502326977569,22.3953849137762,249.38819827932,0.863591487992812
"Top and Branches","BRT_WDBK_DW_MER","827","VA",17,10.3823529411765,7,14.2,160.458102370692,50.0086823058563,-38.2282901866816,18.1865394080534,107.706818669245,40.9765443591154,13.4489392152266,160.292504459927,0.565203491446125
"Merch Stem Bark Weight","ST_BK_DW_MER","827","VA",17,10.3823529411765,7,14.2,22.0035929404715,32.7215423138753,29.6747775411039,38.3095686454941,29.7176938228382,38.3509417118532,3.27023311450166,36.555035713756,0.169399716632462
"Merch Stem Wood Weight","ST_WD_DW_MER","827","VA",17,10.3823529411765,7,14.2,128.497244540197,21.6854412092592,-41.8479242545054,1.35508792915337,98.6654926215163,14.4744930993902,12.3471805432051,131.497237426977,0.891759719428671
